Time	Open	High	Low	Close	Volume	EMA_Fast	EMA_Slow	ADX
2025.06.12 05:00	36.312	36.353	36.265	36.307	4938	36.288635437160764	36.31198463875403	27.9322667162571
2025.06.12 04:00	36.304	36.374	36.293	36.309	5854	36.282513916214356	36.312483102629436	30.14442008207825
2025.06.12 03:00	36.346	36.373	36.271	36.303	3280	36.27368522161915	36.312831412892386	29.60211121155924
2025.06.12 02:00	36.324	36.358	36.255	36.346	2782	36.26391362882553	36.313814554181626	29.03752526473656
2025.06.12 01:00	36.251	36.339	36.223	36.325	2079	36.23655150510071	36.31059600959979	29.06308377280169
2025.06.11 23:00	36.223	36.271	36.213	36.236	1270	36.2070686734676	36.30915561055977	29.937682476796482
2025.06.11 22:00	36.132	36.224	36.055	36.223	3320	36.19742489795681	36.316471171615746	34.13152287221443
2025.06.11 21:00	36.079	36.223	36.059	36.132	4710	36.1888998639424	36.32581828877732	32.62913246069191
2025.06.11 20:00	36.16	36.201	36.048	36.079	5090	36.20786648525654	36.345200117655054	31.001447435037772
2025.06.11 19:00	36.267	36.287	36.148	36.159	3688	36.25082198034205	36.371820129420556	27.711193451742826
2025.06.11 18:00	36.274	36.336	36.186	36.267	4819	36.28142930712274	36.39310214236261	26.632894856674895
2025.06.11 17:00	36.09	36.338	36.078	36.274	11044	36.28623907616366	36.405712356598876	26.949663557772777
2025.06.11 16:00	36.327	36.432	36.026	36.095	17683	36.290318768218214	36.418883592258766	27.315165905193407
2025.06.11 15:00	36.246	36.552	36.16	36.327	11964	36.35542502429095	36.45127195148464	27.736899382986444
2025.06.11 14:00	36.202	36.282	36.092	36.246	4347	36.364900032387936	36.46369914663311	29.838169920622832
2025.06.11 13:00	36.286	36.358	36.175	36.202	3413	36.40453337651725	36.48546906129642	26.36046748212382
2025.06.11 12:00	36.493	36.493	36.008	36.287	7155	36.472044502023	36.51381596742606	24.006892369888508
2025.06.11 11:00	36.544	36.559	36.462	36.494	3372	36.533726002697335	36.53649756416867	21.291228778847763
2025.06.11 10:00	36.555	36.584	36.435	36.544	4670	36.54696800359645	36.540747320585545	23.300078200070008
2025.06.11 09:00	36.486	36.566	36.366	36.555	5099	36.547957338128604	36.540422052644104	25.617981378403364
2025.06.11 08:00	36.58	36.6	36.412	36.487	3879	36.54560978417147	36.53896425790852	27.311228819495817
2025.06.11 07:00	36.588	36.617	36.573	36.58	2780	36.56514637889529	36.54416068369937	30.679911950268433
2025.06.11 06:00	36.567	36.599	36.55	36.589	3223	36.56019517186039	36.540576752069306	28.480789179300555
2025.06.11 05:00	36.525	36.606	36.497	36.564	4555	36.55059356248052	36.53573442727623	28.338770949003365
2025.06.11 04:00	36.596	36.636	36.524	36.525	6043	36.546124749974034	36.53290787000386	28.174903760198916
2025.06.11 03:00	36.575	36.605	36.538	36.595	2461	36.55316633329871	36.53369865700425	25.045369204813564
2025.06.11 02:00	36.558	36.584	36.496	36.577	1792	36.53922177773162	36.52756852270468	22.756354925768168
2025.06.11 01:00	36.525	36.568	36.504	36.558	991	36.52662903697549	36.52262537497515	21.92572940093631
2025.06.10 23:00	36.538	36.581	36.507	36.529	1248	36.51617204930066	36.51908791247266	22.17477750339873
2025.06.10 22:00	36.469	36.599	36.466	36.538	3483	36.511896065734206	36.518096703719934	21.999058190544368
2025.06.10 21:00	36.549	36.549	36.444	36.468	3462	36.503194754312275	36.516106374091926	21.796305137250876
2025.06.10 20:00	36.471	36.574	36.454	36.549	2805	36.514926339083026	36.52091701150112	23.65597038861898
2025.06.10 19:00	36.427	36.516	36.41	36.471	3270	36.5035684521107	36.518108712651234	25.117446313902306
2025.06.10 18:00	36.387	36.497	36.348	36.427	5426	36.514424602814266	36.52281958391635	28.293448422592732
2025.06.10 17:00	36.557	36.56	36.311	36.382	11951	36.54356613708569	36.532401542307994	30.752899943689926
2025.06.10 16:00	36.563	36.723	36.542	36.557	11507	36.59742151611425	36.54744169653879	33.590728621878995
2025.06.10 15:00	36.713	36.76	36.546	36.563	7345	36.61089535481901	36.54648586619267	35.101459052108915
2025.06.10 14:00	36.768	36.797	36.671	36.713	5275	36.62686047309201	36.54483445281194	36.68148909764778
2025.06.10 13:00	36.636	36.779	36.565	36.768	4685	36.598147297456016	36.52801789809313	33.81593618262878
2025.06.10 12:00	36.53	36.648	36.519	36.636	3342	36.54152972994135	36.50401968790245	30.88475578554014
2025.06.10 11:00	36.477	36.547	36.466	36.53	3997	36.51003963992181	36.490821656692695	29.34567698403921
2025.06.10 10:00	36.433	36.533	36.406	36.477	6640	36.50338618656241	36.48690382236197	31.13719585467068
2025.06.10 09:00	36.482	36.575	36.434	36.434	4410	36.51218158208321	36.48789420459816	34.23168782238355
2025.06.10 08:00	36.505	36.624	36.446	36.482	5113	36.538242109444276	36.49328362505798	36.11912584572205
2025.06.10 07:00	36.528	36.537	36.456	36.505	1923	36.55698947925904	36.49441198756377	37.65727408623515
2025.06.10 06:00	36.501	36.547	36.453	36.527	2230	36.57431930567871	36.49335318632015	41.754722158135664
2025.06.10 05:00	36.425	36.504	36.337	36.501	4255	36.59009240757162	36.489988504952166	46.482546856482415
2025.06.10 04:00	36.576	36.591	36.299	36.425	7825	36.619789876762155	36.48888735544738	53.03334289296994
2025.06.10 03:00	36.796	36.796	36.57	36.576	3583	36.68471983568288	36.49527609099212	60.5919537043017
2025.06.10 02:00	36.784	36.821	36.77	36.796	646	36.720959780910505	36.487203700091335	65.43674711502447
2025.06.10 01:00	36.754	36.793	36.732	36.784	1082	36.69594637454734	36.45632407010047	63.15610032940362
2025.06.09 23:00	36.714	36.772	36.71	36.741	1887	36.66659516606312	36.423556477110516	61.34682331758369
2025.06.09 22:00	36.847	36.877	36.688	36.715	3891	36.64179355475082	36.39181212482157	59.924988280617356
2025.06.09 21:00	36.723	36.878	36.721	36.845	2995	36.61739140633442	36.35949333730373	58.284409391810044
2025.06.09 20:00	36.623	36.745	36.598	36.723	4842	36.541521875112565	36.310942671034105	54.54518026646945
2025.06.09 19:00	36.617	36.71	36.602	36.623	3824	36.481029166816754	36.26973693813752	51.35584444832126
2025.06.09 18:00	36.581	36.687	36.564	36.618	7609	36.43370555575567	36.23441063195127	48.10940347330933
2025.06.09 17:00	36.419	36.678	36.415	36.581	11643	36.37227407434089	36.196051695146394	44.774197477724336
2025.06.09 16:00	36.327	36.454	36.247	36.419	9080	36.30269876578786	36.15755686466103	41.064013930308505
2025.06.09 15:00	36.349	36.396	36.247	36.327	6549	36.26393168771715	36.131412551127134	38.83229033831745
2025.06.09 14:00	36.252	36.349	36.215	36.348	4330	36.242908916956196	36.11185380623985	37.207691658363494
2025.06.09 13:00	36.256	36.314	36.203	36.252	2051	36.20787855594159	36.08823918686383	36.55525450969624
2025.06.09 12:00	36.283	36.346	36.136	36.256	2881	36.193171407922115	36.071863105550214	36.945932629263666
2025.06.09 11:00	36.287	36.432	36.261	36.283	3401	36.17222854389615	36.05344941610524	37.39671507491839
2025.06.09 10:00	36.276	36.406	36.238	36.286	5486	36.13530472519487	36.03049435771576	32.193086375793875
2025.06.09 09:00	36.078	36.281	36.036	36.276	6214	36.0850729669265	36.00494379348734	26.478831652091674
2025.06.09 08:00	36.042	36.099	36.015	36.078	3049	36.02143062256866	35.97783817283608	21.69934548519507
2025.06.09 07:00	35.992	36.07	35.97	36.042	2148	36.00257416342488	35.967821990119695	19.440924094957836
2025.06.09 06:00	36.013	36.025	35.941	35.992	2911	35.98943221789984	35.960404189131665	19.294436612125953
2025.06.09 05:00	35.945	36.059	35.912	36.013	3755	35.988576290533125	35.95724460804483	20.546010591981208
2025.06.09 04:00	35.944	36.076	35.906	35.944	7361	35.980435054044165	35.95166906884931	21.990134414891116
2025.06.09 03:00	36.043	36.059	35.91	35.942	3750	35.99258007205888	35.95243597573425	23.65643113363332
2025.06.09 02:00	36.023	36.066	36.0	36.043	1692	36.00944009607851	35.95347957330767	24.538924024272784
2025.06.09 01:00	35.986	36.091	35.952	36.023	1377	35.998253461438004	35.94452753063844	25.172222807632227
2025.06.06 23:00	35.944	36.003	35.908	35.975	1479	35.99000461525067	35.93668028370228	25.902952173046973
2025.06.06 22:00	35.986	36.032	35.931	35.944	1487	35.99500615366756	35.93284831207251	25.90868998409334
2025.06.06 21:00	36.024	36.032	35.934	35.986	2365	36.01200820489009	35.931733143279764	28.63916147821043
2025.06.06 20:00	35.914	36.032	35.914	36.024	2298	36.02067760652012	35.926306457607744	32.157844072998294
2025.06.06 19:00	36.059	36.092	35.895	35.914	4056	36.01957014202682	35.91653710336852	36.21786245159968
2025.06.06 18:00	35.848	36.08	35.831	36.059	6437	36.0547601893691	35.91679081370537	40.902499042293584
2025.06.06 17:00	36.094	36.127	35.806	35.847	18337	36.0533469191588	35.90256989507591	45.721465082182945
2025.06.06 16:00	36.177	36.323	36.081	36.094	18890	36.122129225545066	35.908126884583496	51.281810512824514
2025.06.06 15:00	36.099	36.324	36.024	36.179	13023	36.13150563406009	35.889539573041844	52.094414219186646
2025.06.06 14:00	36.228	36.231	36.083	36.099	4517	36.11567417874679	35.86059353034603	53.03203388037373
2025.06.06 13:00	36.1	36.235	36.096	36.228	3243	36.12123223832905	35.83675288338063	55.78019407245488
2025.06.06 12:00	36.214	36.222	35.986	36.1	4575	36.08564298443873	35.7976281717187	57.87383766758228
2025.06.06 11:00	36.145	36.259	36.065	36.214	3778	36.08085731258497	35.76739098889057	60.73624217448802
2025.06.06 10:00	36.146	36.208	36.021	36.145	6757	36.036476416779955	35.72273008777963	60.08672107051901
2025.06.06 09:00	36.035	36.17	35.987	36.144	4529	36.00030188903994	35.680503096557594	60.11129885039626
2025.06.06 08:00	36.143	36.171	35.898	36.035	2943	35.952402518719914	35.63415340621336	60.795751860632954
2025.06.06 07:00	36.032	36.162	36.006	36.143	2015	35.92487002495989	35.5940687468347	61.58550533398299
2025.06.06 06:00	35.994	36.068	35.913	36.032	2390	35.852160033279844	35.539175621518176	58.08329039803065
2025.06.06 05:00	35.89	36.058	35.837	35.994	3527	35.79221337770646	35.48989318366999	54.81632814352241
2025.06.06 04:00	35.736	35.941	35.695	35.89	6163	35.724951170275276	35.43948250203699	51.144593987807966
2025.06.06 03:00	35.706	35.741	35.695	35.737	2364	35.669934893700365	35.39443075224069	47.82590770902033
2025.06.06 02:00	35.68	35.742	35.664	35.712	1567	35.64757985826715	35.36017382746476	46.48855992772842
2025.06.06 01:00	35.618	35.742	35.618	35.68	2313	35.62610647768954	35.32499121021124	44.945466333930064
2025.06.05 23:00	35.681	35.695	35.626	35.639	2696	35.60814197025272	35.289490331232365	43.16497372570119
2025.06.05 22:00	35.606	35.688	35.604	35.682	5251	35.59785596033696	35.2545393643556	42.580634023169864
2025.06.05 21:00	35.658	35.663	35.56	35.606	4531	35.56980794711595	35.21179330079116	42.34468658266758
2025.06.05 20:00	35.582	35.67	35.538	35.658	6008	35.55774392948793	35.17237263087027	43.432390708163005
2025.06.05 19:00	35.391	35.618	35.313	35.582	9769	35.524325239317236	35.1238098939573	44.6874339298885
2025.06.05 18:00	35.779	35.849	35.288	35.391	15174	35.50510031908965	35.07799088335303	47.99368492177556
2025.06.05 17:00	35.778	35.99	35.636	35.779	17231	35.5431337587862	35.04668997168834	51.80858991241448
2025.06.05 16:00	35.748	36.057	35.519	35.777	22759	35.4645116783816	34.97345896885717	50.84272341314751
